,Month,Sales
36033,2013-05-30,149.874
36034,2013-05-30,377.946
36035,2013-05-30,63.168
36036,2013-05-30,23.484
36037,2013-05-30,677.988
36038,2013-05-30,677.988
36039,2013-05-30,873.816
36040,2013-05-30,4175.982
36041,2013-05-30,475.29
36042,2013-05-30,323.994
36043,2013-05-30,449.622
36044,2013-05-30,971.982
36045,2013-05-30,335.952
36046,2013-05-30,923.388
36047,2013-05-30,8261.964
36048,2013-05-30,111.762
36049,2013-05-30,647.988
36050,2013-05-30,65.088
36051,2013-05-30,158.43
36052,2013-05-30,923.388
36053,2013-05-30,216.486
36054,2013-05-30,1310.724
36055,2013-05-30,923.388
36056,2013-05-30,4130.982
36057,2013-05-30,149.874
36058,2013-05-30,809.76
36059,2013-05-30,338.994
36060,2013-05-30,2456.1
36061,2013-05-30,5.496
36062,2013-05-30,436.908
36063,2013-05-30,37.254
36064,2013-05-30,293.958
36065,2013-05-30,633.72
36066,2013-05-30,72.162
36067,2013-05-30,31.584
36068,2013-05-30,239.952
36069,2013-05-30,28.62
36070,2013-05-30,677.988
36071,2013-05-30,111.456
36072,2013-05-30,259.152
36073,2013-05-30,194.364
36074,2013-05-30,818.7
36075,2013-05-30,971.982
36076,2013-05-30,338.994
36077,2013-05-30,11.976
36078,2013-05-30,461.694
36079,2013-05-30,299.748
36080,2013-05-30,299.748
36081,2013-05-30,149.874
36082,2013-05-30,41.994
36083,2013-05-30,53.5347
36084,2013-05-30,73.47
36085,2013-05-30,647.988
36086,2013-05-30,1310.724
36087,2013-05-30,97.176
36088,2013-05-30,360.0
36089,2013-05-30,194.376
36090,2013-05-30,647.988
36091,2013-05-30,149.97
36092,2013-05-30,46.968
36093,2013-05-30,10.788
36094,2013-05-30,677.988
36095,2013-05-30,4130.982
36096,2013-05-30,585.1164
36097,2013-05-30,1846.776
36098,2013-05-30,80.172
36099,2013-05-30,93.685725
36100,2013-05-30,190.5
36101,2013-05-30,4175.982
36102,2013-05-30,102.858
36103,2013-05-30,316.86
36104,2013-05-30,59.988
36105,2013-05-30,218.454
36106,2013-05-30,923.388
36107,2013-05-30,338.994
36108,2013-05-30,98.982
36109,2013-05-30,16.272
36110,2013-05-30,2429.28
36111,2013-05-30,64.788
36112,2013-05-30,304.8
36113,2013-05-30,1391.994
36114,2013-05-30,1385.082
36115,2013-05-30,971.982
36116,2013-05-30,2855.184
36117,2013-05-30,4033.764
36118,2013-05-30,194.376
36119,2013-05-30,432.972
36120,2013-05-30,809.328
36121,2013-05-30,5102.97
36122,2013-05-30,2932.02
36123,2013-05-30,71.538824
36124,2013-05-30,111.762
36125,2013-05-30,2016.882
36126,2013-05-30,26.97
36127,2013-05-30,170.058
36128,2013-05-30,1295.976
36129,2013-05-30,4398.03
36130,2013-05-30,7144.158
36131,2013-05-30,6123.564
36132,2013-05-30,647.988
36133,2013-05-30,1344.588
36134,2013-05-30,3361.47
36135,2013-05-30,1213.992
36136,2013-05-30,3061.782
36137,2013-05-30,5864.04
36138,2013-05-30,8796.06
36139,2013-05-30,4398.03
36140,2013-05-30,1344.588
36141,2013-05-30,1070.694
36142,2013-05-30,1070.694
36143,2013-05-30,647.988
36144,2013-05-30,1457.82
36145,2013-05-30,1419.744375
36146,2013-05-30,1430.442
36147,2013-05-30,1457.82
36148,2013-05-30,1457.964
36149,2013-05-30,105.294
36150,2013-05-30,511.2
36151,2013-05-30,3051.6096
36152,2013-05-30,219.576
36153,2013-05-30,283.948875
36154,2013-05-30,129.576
36155,2013-05-30,60.72
36156,2013-05-30,32.544
36157,2013-05-30,5721.768
36158,2013-05-30,2186.73
36159,2013-05-30,145.752
36160,2013-05-30,2860.884
36161,2013-05-30,1135.7955
36162,2013-05-30,1807.038
36163,2013-05-30,1135.7955
36164,2013-05-30,218.682
36165,2013-05-30,1204.692
36166,2013-05-30,109.884
36167,2013-05-30,1703.69325
36168,2013-05-30,567.89775
36169,2013-05-30,3814.512
36170,2013-05-30,283.948875
36171,2013-05-30,762.9024
36172,2013-05-30,851.846625
36173,2013-05-30,567.89775
36174,2013-05-30,1204.692
36175,2013-05-30,2915.64
36176,2013-05-30,97.188
36177,2013-05-30,1525.8048
36178,2013-05-30,567.89775
36179,2013-05-30,7152.21
36180,2013-05-30,37.254
36181,2013-05-30,149.874
36182,2013-05-30,149.874
36183,2013-05-30,29.994
36184,2013-05-30,923.388
36185,2013-05-30,677.988
36186,2013-05-30,32.544
36187,2013-05-30,436.908
36188,2013-05-30,316.86
36189,2013-05-30,53.5347
36190,2013-05-30,4175.982
36191,2013-05-30,1846.776
36192,2013-05-30,2456.1
36193,2013-05-30,576.0
36194,2013-05-30,21.576
36195,2013-05-30,1391.994
36196,2013-05-30,129.576
36197,2013-05-30,37.152
36198,2013-05-30,102.858
36199,2013-05-30,194.364
36200,2013-05-30,647.988
36201,2013-05-30,288.648
36202,2013-05-30,923.388
36203,2013-05-30,93.685725
36204,2013-05-30,41.994
36205,2013-05-30,93.685725
36206,2013-05-30,149.016
36207,2013-05-30,11.976
36208,2013-05-30,158.43
36209,2013-05-30,1.374
36210,2013-05-30,923.388
36211,2013-05-30,239.952
36212,2013-05-30,1016.982
36213,2013-05-30,48.594
36214,2013-05-30,976.3605
36215,2013-05-30,338.994
36216,2013-05-30,149.97
36217,2013-05-30,449.622
36218,2013-05-30,149.874
36219,2013-05-30,677.988
36220,2013-05-30,23.484
36221,2013-05-30,398.942908
36222,2013-05-30,58.776
36223,2013-05-30,377.946
36224,2013-05-30,38.1
36225,2013-05-30,131.976
36226,2013-05-30,29.388
36227,2013-05-30,633.72
36228,2013-05-30,63.168
36229,2013-05-30,647.988
36230,2013-05-30,80.172
36231,2013-05-30,381.0
36232,2013-05-30,19.08
36233,2013-05-30,655.362
36234,2013-05-30,602.346
36235,2013-05-30,567.89775
36236,2013-05-30,200.052
36237,2013-05-30,214.1388
36238,2013-05-30,267.6735
36239,2013-05-30,6103.2192
36240,2013-05-30,1457.82
36241,2013-05-30,189.504
36242,2013-05-30,9.54
36243,2013-05-30,4259.233125
36244,2013-05-30,73.47
36245,2013-05-30,194.881624
36246,2013-05-30,1200.312
36247,2013-05-30,2271.591
36248,2013-05-30,1525.8048
36249,2013-05-30,89.248225
36250,2013-05-30,80.30205
36251,2013-05-30,179.964
36252,2013-05-30,1204.692
36253,2013-05-30,750.288
36254,2013-05-30,2555.539875
36255,2013-05-30,4291.326
36256,2013-05-30,197.964
36257,2013-05-30,226.758
36258,2013-05-30,283.948875
36259,2013-05-30,1204.692
36260,2013-05-30,46.93095
36261,2013-05-30,269.946
36262,2013-05-30,1525.8048
36263,2013-05-30,1000.26
36264,2013-05-30,800.208
36265,2013-05-30,439.536
36266,2013-05-30,194.364
36267,2013-05-30,48.594
36268,2013-05-30,1807.038
36269,2013-05-30,209.958
36270,2013-05-30,1028.7
36271,2013-05-30,5721.768
36272,2013-05-30,5421.114
36273,2013-05-30,266.7
36274,2013-05-30,5102.37
36275,2013-05-30,88.164
36276,2013-05-30,1200.312
36277,2013-05-30,1987.642125
36278,2013-05-30,117.42
36279,2013-05-30,423.146625
36280,2013-05-30,2409.384
36281,2013-05-30,567.89775
36282,2013-05-30,6023.46
36283,2013-05-30,27.654
36284,2013-05-30,4.122
36285,2013-05-30,149.97
36286,2013-05-30,40.151025
36287,2013-05-30,655.362
36288,2013-05-30,65.988
36289,2013-05-30,14.31
36290,2013-05-30,40.151025
36291,2013-05-30,167.976
36292,2013-05-30,5.394
36293,2013-05-30,228.6
36294,2013-05-30,97.182
36295,2013-05-30,251.964
36296,2013-05-30,4130.982
36297,2013-05-30,66.918375
36298,2013-05-30,360.0
36299,2013-05-30,167.976
36300,2013-05-30,129.576
36301,2013-05-30,152.4
36302,2013-05-30,74.304
36303,2013-05-30,73.47
36304,2013-05-30,14.97
36305,2013-05-30,647.988
36306,2013-05-30,338.994
36307,2013-05-30,647.988
36308,2013-05-30,23.484
36309,2013-05-30,818.7
36310,2013-05-30,677.988
36311,2013-05-30,2783.988
36312,2013-05-30,677.988
36313,2013-05-30,74.508
36314,2013-05-30,323.994
36315,2013-05-30,976.3605
36316,2013-05-30,923.388
36317,2013-05-30,106.896
36318,2013-05-30,1846.776
36319,2013-05-30,6959.97
36320,2013-05-30,475.29
36321,2013-05-30,2429.28
36322,2013-05-30,299.748
36323,2013-05-30,5507.976
36324,2013-05-30,1637.4
36325,2013-05-30,299.748
36326,2013-05-30,288.648
36327,2013-05-30,158.43
36328,2013-05-30,647.988
36329,2013-05-30,9.618
36330,2013-05-30,63.168
36331,2013-05-30,1376.994
36332,2013-05-30,1310.724
36333,2013-05-30,13.383675
36334,2013-05-30,621.686175
36335,2013-05-30,41.994
36336,2013-05-30,32.544
36337,2013-05-30,950.58
36338,2013-05-30,1016.982
36339,2013-05-30,24.294
36340,2013-05-30,762.9024
36341,2013-05-30,567.89775
36342,2013-05-30,1204.692
36343,2013-05-30,255.6
36344,2013-05-30,283.948875
36345,2013-05-30,400.104
36346,2013-05-30,64.788
36347,2013-05-30,2860.884
36348,2013-05-30,283.948875
36349,2013-05-30,283.948875
36350,2013-05-30,1457.82
36351,2013-05-30,1430.442
36352,2013-05-30,728.91
36353,2013-05-30,200.052
36354,2013-05-30,31.584
36355,2013-05-30,283.948875
36356,2013-05-30,421.176
36357,2013-05-30,97.188
36358,2013-05-30,851.846625
36359,2013-05-30,32.544
36360,2013-05-30,2860.884
36361,2013-05-30,567.89775
36362,2013-05-30,1525.8048
36363,2013-05-30,48.576
36364,2013-05-30,283.948875
36365,2013-05-30,728.91
36366,2013-05-30,851.846625
36367,2013-05-30,1807.038
36368,2013-05-30,600.156
36369,2013-05-30,1204.692
36370,2013-05-30,4291.326
36371,2013-05-30,1204.692
36372,2013-05-30,1525.8048
36373,2013-05-30,283.948875
36374,2013-05-30,72.894
36375,2013-05-30,242.994
36376,2013-05-30,109.788
36377,2013-05-30,127.8
36378,2013-05-30,64.788
36379,2013-05-30,1525.8048
36380,2013-05-30,1430.442
36381,2013-05-30,12.144
36382,2013-05-30,283.948875
36383,2013-05-30,1457.82
36384,2013-05-30,283.948875
36385,2013-05-30,1430.442
36386,2013-05-30,31.584
36387,2013-05-30,29.994
36388,2013-05-30,283.948875
36389,2013-05-30,283.948875
36390,2013-05-30,672.294
36391,2013-05-30,2783.988
36392,2013-05-30,194.364
36393,2013-05-30,80.30205
36394,2013-05-30,152.4
36395,2013-05-30,89.982
36396,2013-05-30,80.30205
36397,2013-05-30,37.254
36398,2013-05-30,21.576
36399,2013-05-30,323.994
36400,2013-05-30,144.0
36401,2013-05-30,4.77
36402,2013-05-30,3061.782
36403,2013-05-30,14.694
36404,2013-05-30,76.2
36405,2013-05-30,59.988
36406,2013-05-30,8.982
36407,2013-05-30,32.394
36408,2013-05-30,84.55095
36409,2013-05-30,40.151025
36410,2013-05-30,291.546
36411,2013-05-30,131.976
36412,2013-05-30,21.576
36413,2013-05-30,202.332
36414,2013-05-30,145.782
36415,2013-05-30,194.376
36416,2013-05-30,28.62
36417,2013-05-30,190.5
36418,2013-05-30,29.388
36419,2013-05-30,111.762
36420,2013-05-30,971.982
36421,2013-05-30,4082.376
36422,2013-05-30,17.964
36423,2013-05-30,40.151025
36424,2013-05-30,71.538824
36425,2013-05-30,26.76735
36426,2013-05-30,48.588
36427,2013-05-30,72.0
36428,2013-05-30,66.428908
36429,2013-05-30,291.546
36430,2013-05-30,64.788
36431,2013-05-30,26.76735
36432,2013-05-30,21.576
36433,2013-05-30,114.3
36434,2013-05-30,3061.782
36435,2013-05-30,149.97
36436,2013-05-30,1784.49
36437,2013-05-30,64.788
36438,2013-05-30,98.982
36439,2013-05-30,26.724
36440,2013-05-30,200.052
36441,2013-05-30,1525.8048
36442,2013-05-30,1619.52
36443,2013-05-30,158.43
36444,2013-05-30,338.994
36445,2013-05-30,72.162
36446,2013-05-30,1637.4
36447,2013-05-30,639.0
36448,2013-05-30,31.584
36449,2013-05-30,219.576
36450,2013-05-30,307.824525
36451,2013-05-30,29.94
36452,2013-05-30,41.994
36453,2013-05-30,187.37145
36454,2013-05-30,873.816
36455,2013-05-30,46.968
36456,2013-05-30,63.9
36457,2013-05-30,194.364
36458,2013-05-30,437.588424
36459,2013-05-30,218.454
36460,2013-05-30,24.294
36461,2013-05-30,2753.988
36462,2013-05-30,1016.982
36463,2013-05-30,269.946
36464,2013-05-30,497.68125
36465,2013-05-30,971.982
36466,2013-05-30,102.858
36467,2013-05-30,106.896
36468,2013-05-30,11015.952
36469,2013-05-30,149.874
36470,2013-05-30,74.304
36471,2013-05-30,102.858
36472,2013-05-30,323.994
36473,2013-05-30,14.31
36474,2013-05-30,4130.982
36475,2013-05-30,750.288
36476,2013-05-30,818.7
36477,2013-05-30,2456.1
36478,2013-05-30,377.946
36479,2013-05-30,1016.982
36480,2013-05-30,615.576
36481,2013-05-30,149.874
36482,2013-05-30,43.152
36483,2013-05-30,1.374
36484,2013-05-30,32.544
36485,2013-05-30,449.622
36486,2013-05-30,191.940375
36487,2013-05-30,158.43
36488,2013-05-30,107.0694
36489,2013-05-30,5567.976
36490,2013-05-30,72.894
36491,2013-05-30,259.152
36492,2013-05-30,1310.724
36493,2013-05-30,437.605476
36494,2013-05-30,436.908
36495,2013-05-30,37.254
36496,2013-05-30,4175.982
36497,2013-05-30,1049.118
36498,2013-05-30,633.72
36499,2013-05-30,381.0
36500,2013-05-30,677.988
36501,2013-05-30,129.576
36502,2013-05-30,179.964
36503,2013-05-30,179.964
36504,2013-05-30,218.628
36505,2013-05-30,421.176
36506,2013-05-30,4175.982
36507,2013-05-30,338.994
36508,2013-05-30,451.3564
36509,2013-05-30,404.664
36510,2013-05-30,1943.964
36511,2013-05-30,2576.7
36512,2013-05-30,29.388
36513,2013-05-30,288.0
36514,2013-05-30,3361.47
36515,2013-05-30,106.896
36516,2013-05-30,606.996
36517,2013-05-30,2.748
36518,2013-05-30,38.16
36519,2013-05-30,288.648
36520,2013-05-30,26.946
36521,2013-05-30,3061.782
36522,2013-05-30,3361.47
36523,2013-05-30,64.788
36524,2013-05-30,4398.03
36525,2013-05-30,11728.08
36526,2013-05-30,647.988
36527,2013-05-30,2016.882
36528,2013-05-30,119.976
36529,2013-05-30,26.97
36530,2013-05-30,4398.03
36531,2013-05-30,713.796
36532,2013-05-30,312.557476
36533,2013-05-30,37.758
36534,2013-05-30,647.988
36535,2013-05-30,145.782
36536,2013-05-30,1619.97
36537,2013-05-30,356.898
36538,2013-05-30,186.27
36539,2013-05-30,149.97
36540,2013-05-30,4082.376
36541,2013-05-30,114.3
36542,2013-05-30,3061.782
36543,2013-05-30,304.8
36544,2013-05-30,1070.694
36545,2013-05-30,53.5347
36546,2013-05-30,291.546
36547,2013-05-30,5864.04
36548,2013-05-30,145.764
36549,2013-05-30,2041.188
36550,2013-05-30,58.776
36551,2013-05-30,1717.8
36552,2013-05-30,4033.764
36553,2013-05-30,194.364
36554,2013-05-30,93.685725
36555,2013-05-30,32.364
36556,2013-05-30,80.30205
36557,2013-05-30,8796.06
36558,2013-05-30,94.752
36559,2013-05-30,98.982
36560,2013-05-30,2016.882
36561,2013-05-30,1717.8
36562,2013-05-30,3061.782
36563,2013-05-30,1295.976
36564,2013-05-30,1619.97
36565,2013-05-30,2689.176
36566,2013-05-30,672.294
36567,2013-05-30,4082.376
36568,2013-05-30,3061.782
36569,2013-05-30,4398.03
36570,2013-05-30,4398.03
36571,2013-05-30,2932.02
36572,2013-05-30,713.796
36573,2013-05-30,170.058
36574,2013-05-30,31.584
36575,2013-05-30,1784.49
36576,2013-05-30,1717.8
36577,2013-05-30,93.9455
36578,2013-05-30,145.782
36579,2013-05-30,1717.8
36580,2013-05-30,72.0
36581,2013-05-30,53.94
36582,2013-05-30,5864.04
36583,2013-05-30,971.982
36584,2013-05-30,2689.176
36585,2013-05-30,1466.01
36586,2013-05-30,149.016
36587,2013-05-30,1070.694
36588,2013-05-30,1618.656
36589,2013-05-30,144.324
36590,2013-05-30,3061.782
36591,2013-05-30,2016.882
36592,2013-05-30,971.982
36593,2013-05-30,4033.764
36594,2013-05-30,858.9
36595,2013-05-30,1213.992
36596,2013-05-30,216.486
36597,2013-05-30,1717.8
36598,2013-05-30,38.16
36599,2013-05-30,1070.694
36600,2013-05-30,1344.588
36601,2013-05-30,6123.564
36602,2013-05-30,404.664
36603,2013-05-30,61.318992
36604,2013-05-30,94.752
36605,2013-05-30,1784.49
36606,2013-05-30,2915.946
36607,2013-05-30,11728.08
36608,2013-05-30,145.782
36609,2013-05-30,3435.6
36610,2013-05-30,9.618
36611,2013-05-30,93.685725
36612,2013-05-30,2576.7
36613,2013-05-30,5864.04
36614,2013-05-30,404.664
36615,2013-05-30,312.557476
36616,2013-05-30,132.246
36617,2013-05-30,34.035792
36618,2013-05-30,606.996
36619,2013-05-30,971.982
36620,2013-05-30,4294.5
36621,2013-05-30,2855.184
36622,2013-05-30,14.694
36623,2013-05-30,6050.646
36624,2013-05-30,4082.376
36625,2013-05-30,1784.49
36626,2013-05-30,37.254
36627,2013-05-30,3361.47
36628,2013-05-30,160.6041
36629,2013-05-30,375.075792
36630,2013-05-30,398.942908
36631,2013-05-30,80.30205
36632,2013-05-30,340.971792
36633,2013-05-30,1344.588
36634,2013-05-30,342.9
36635,2013-05-30,423.146625
36636,2013-05-30,369.386108
36637,2013-05-30,129.576
36638,2013-05-30,360.0
36639,2013-05-30,1295.976
36640,2013-05-30,304.8
36641,2013-05-30,809.328
36642,2013-05-30,4082.376
36643,2013-05-30,26.97
36644,2013-05-30,24.294
36645,2013-05-30,32.364
36646,2013-05-30,15276.80154
36647,2013-05-30,2576.7
36648,2013-05-30,73.47
36649,2013-05-30,1391.994
36650,2013-05-30,383.4
36651,2013-05-30,97.632
36652,2013-05-30,4130.982
36653,2013-05-30,2101.20428
36654,2013-05-30,158.43
36655,2013-05-30,818.7
36656,2013-05-30,125.982
36657,2013-05-30,4130.982
36658,2013-05-30,599.496
36659,2013-05-30,1310.724
36660,2013-05-30,585.1164
36661,2013-05-30,599.496
36662,2013-05-30,1109.01
36663,2013-05-30,338.994
36664,2013-05-30,8531.3998
36665,2013-05-30,364.38
36666,2013-05-30,364.47
36667,2013-05-30,145.764
36668,2013-05-30,655.362
36669,2013-05-30,194.364
36670,2013-05-30,8351.964
36671,2013-05-30,74.304
36672,2013-05-30,213.792
36673,2013-05-30,439.152
36674,2013-05-30,111.762
36675,2013-05-30,2429.28
36676,2013-05-30,1355.976
36677,2013-05-30,4093.5
36678,2013-05-30,97.188
36679,2013-05-30,140.904
36680,2013-05-30,4858.56
36681,2013-05-30,167.976
36682,2013-05-30,1943.964
36683,2013-05-30,792.15
36684,2013-05-30,485.988
36685,2013-05-30,63.9
36686,2013-05-30,1049.118
36687,2013-05-30,18461.552424
36688,2013-05-30,1310.724
36689,2013-05-30,677.988
36690,2013-05-30,421.176
36691,2013-05-30,157.92
36692,2013-05-30,60.72
36693,2013-05-30,1355.976
36694,2013-05-30,1127.5056
36695,2013-05-30,116.987
36696,2013-05-30,1000.26
36697,2013-05-30,3691.335375
36698,2013-05-30,1204.692
36699,2013-05-30,1600.416
36700,2013-05-30,7629.024
36701,2013-05-30,5831.28
36702,2013-05-30,10013.094
36703,2013-05-30,400.104
36704,2013-05-30,800.208
36705,2013-05-30,602.346
36706,2013-05-30,27.654
36707,2013-05-30,3614.076
36708,2013-05-30,6866.1216
36709,2013-05-30,3975.28425
36710,2013-05-30,48.594
36711,2013-05-30,17616.370044
36712,2013-05-30,851.846625
36713,2013-05-30,2409.384
36714,2013-05-30,64.788
36715,2013-05-30,1419.744375
36716,2013-05-30,1703.69325
36717,2013-05-30,6103.2192
36718,2013-05-30,851.846625
36719,2013-05-30,10013.094
36720,2013-05-30,1200.312
36721,2013-05-30,1419.744375
36722,2013-05-30,800.208
36723,2013-05-30,602.346
36724,2013-05-30,3011.73
36725,2013-05-30,16.272
36726,2013-05-30,602.346
36727,2013-05-30,8286.24888
36728,2013-05-30,4373.46
36729,2013-05-30,1310.724
36730,2013-05-30,83.988
36731,2013-05-30,2783.988
36732,2013-05-30,1385.082
36733,2013-05-30,74.304
36734,2013-05-30,72.882
36735,2013-05-30,133.62
36736,2013-05-30,8351.964
36737,2013-05-30,787.3875
36738,2013-05-30,111.762
36739,2013-05-30,3239.04
36740,2013-05-30,11135.952
36741,2013-05-30,9638.958
36742,2013-05-30,4130.982
36743,2013-05-30,218.454
36744,2013-05-30,1846.776
36745,2013-05-30,1049.118
36746,2013-05-30,2456.1
36747,2013-05-30,13769.94
36748,2013-05-30,218.454
36749,2013-05-30,2770.164
36750,2013-05-30,216.486
36751,2013-05-30,1846.776
36752,2013-05-30,299.748
36753,2013-05-30,48.816
36754,2013-05-30,599.496
36755,2013-05-30,316.86
36756,2013-05-30,194.376
36757,2013-05-30,658.25595
36758,2013-05-30,1295.976
36759,2013-05-30,94.752
36760,2013-05-30,93.936
36761,2013-05-30,125.982
36762,2013-05-30,121.47
36763,2013-05-30,83.988
36764,2013-05-30,873.816
36765,2013-05-30,125.982
36766,2013-05-30,2753.988
36767,2013-05-30,74.304
36768,2013-05-30,2.994
36769,2013-05-30,242.97
36770,2013-05-30,335.952
36771,2013-05-30,251.964
36772,2013-05-30,1092.27
36773,2013-05-30,377.946
36774,2013-05-30,24.294
36775,2013-05-30,63.168
36776,2013-05-30,1637.4
36777,2013-05-30,647.988
36778,2013-05-30,475.29
36779,2013-05-30,1694.97
36780,2013-05-30,599.496
36781,2013-05-30,4130.982
36782,2013-05-30,63.9
36783,2013-05-30,809.76
36784,2013-05-30,677.988
36785,2013-05-30,8351.964
36786,2013-05-30,48.588
36787,2013-05-30,37.254
36788,2013-05-30,4130.982
36789,2013-05-30,109.788
36790,2013-05-30,950.58
36791,2013-05-30,153.894
36792,2013-05-30,1747.632
36793,2013-05-30,105.294
36794,2013-05-30,2753.988
36795,2013-05-30,2783.988
36796,2013-05-30,818.7
36797,2013-05-30,234.84
36798,2013-05-30,1637.4
36799,2013-05-30,32.544
36800,2013-05-30,127.8
36801,2013-05-30,216.486
36802,2013-05-30,145.752
36803,2013-05-30,24.288
36804,2013-05-30,158.43
36805,2013-05-30,323.994
36806,2013-05-30,449.622
36807,2013-05-30,74.304
36808,2013-05-30,293.958
36809,2013-05-30,145.788
36810,2013-05-30,436.908
36811,2013-05-30,677.988
36812,2013-05-30,388.752
36813,2013-05-30,1700.958
36814,2013-05-30,1049.118
36815,2013-05-30,337.567076
36816,2013-05-30,368.254992
36817,2013-05-30,5421.114
36818,2013-05-30,400.104
36819,2013-05-30,200.755125
36820,2013-05-30,567.89775
36821,2013-05-30,8582.652
36822,2013-05-30,1135.7955
36823,2013-05-30,12206.4384
36824,2013-05-30,4818.768
36825,2013-05-30,44.082
36826,2013-05-30,26159.208075
36827,2013-05-30,55.308
36828,2013-05-30,187.37145
36829,2013-05-30,3011.73
36830,2013-05-30,3614.076
36831,2013-05-30,851.846625
36832,2013-05-30,800.208
36833,2013-05-30,400.104
36834,2013-05-30,5721.768
36835,2013-05-30,228.6
36836,2013-05-30,3407.3865
36837,2013-05-30,12064.488425
36838,2013-05-30,63.168
36839,2013-05-30,11.976
36840,2013-05-30,59.988
36841,2013-05-30,71.538824
36842,2013-05-30,3310.02705
36843,2013-05-30,32.544
36844,2013-05-30,1419.744375
36845,2013-05-30,4216.422
36846,2013-05-30,46.968
36847,2013-05-30,1457.82
36848,2013-05-30,4577.4144
36849,2013-05-30,1128.6
36850,2013-05-30,5102.37
36851,2013-05-30,1987.642125
36852,2013-05-30,58.776
36853,2013-05-30,3123.437625
36854,2013-05-30,269.946
36855,2013-05-30,88.164
36856,2013-05-30,197.964
36857,2013-05-30,607.3875
36858,2013-05-30,164.826
36859,2013-05-30,3407.3865
36860,2013-05-30,796.29
36861,2013-05-30,3051.6096
36862,2013-05-30,1807.038
36863,2013-05-30,1200.312
36864,2013-05-30,800.208
36865,2013-05-30,5.496
36866,2013-05-30,5421.114
36867,2013-05-30,5102.37
36868,2013-05-30,19930.8252
36869,2013-05-30,80.30205
36870,2013-05-30,89.982
36871,2013-05-30,3123.437625
36872,2013-05-30,48.594
36873,2013-05-30,83.0775
36874,2013-05-30,400.104
36875,2013-05-30,713.796
36876,2013-05-30,1416.324
36877,2013-05-30,3435.6
36878,2013-05-30,1070.694
36879,2013-05-30,202.332
36880,2013-05-30,3990.094108
36881,2013-05-30,1344.588
36882,2013-05-30,1070.694
36883,2013-05-30,3568.98
36884,2013-05-30,5153.4
36885,2013-05-30,126.336
36886,2013-05-30,2016.882
36887,2013-05-30,13331.509125
36888,2013-05-30,971.982
36889,2013-05-30,4398.03
36890,2013-05-30,149.016
36891,2013-05-30,8796.06
36892,2013-05-30,4294.5
36893,2013-05-30,19552.88005
36894,2013-05-30,216.486
36895,2013-05-30,809.328
36896,2013-05-30,2689.176
36897,2013-05-30,8164.752
36898,2013-05-30,16.182
36899,2013-05-30,26.724
36900,2013-05-30,1466.01
36901,2013-05-30,2267.958
36902,2013-05-30,72.882
36903,2013-05-30,194.376
36904,2013-05-30,1717.8
36905,2013-05-30,2689.176
36906,2013-05-30,1020.594
36907,2013-05-30,1011.66
36908,2013-05-30,5.394
36909,2013-05-30,1020.594
36910,2013-05-30,218.682
36911,2013-05-30,283.948875
36912,2013-05-30,12.144
36913,2013-05-30,567.89775
36914,2013-05-30,762.9024
36915,2013-05-30,1430.442
36916,2013-05-30,762.9024
36917,2013-05-30,97.182
36918,2013-05-30,54.894
36919,2013-05-30,242.994
36920,2013-05-30,567.89775
36921,2013-05-30,32.394
36922,2013-05-30,971.982
36923,2013-05-30,971.982
36924,2013-05-30,1020.594
36925,2013-05-30,2041.188
36926,2013-05-30,29.994
36927,2013-05-30,647.988
36928,2013-05-30,1385.082
36929,2013-05-30,316.86
36930,2013-05-30,323.994
36931,2013-05-30,32.544
36932,2013-05-30,6884.97
36933,2013-05-30,475.29
36934,2013-05-30,899.244
36935,2013-05-30,971.982
36936,2013-05-30,8351.964
36937,2013-05-30,72.162
36938,2013-05-30,377.946
36939,2013-05-30,2753.988
36940,2013-05-30,1637.4
36941,2013-05-30,2429.28
36942,2013-05-30,48.588
36943,2013-05-30,26.724
36944,2013-05-30,1016.982
36945,2013-05-30,677.988
36946,2013-05-30,74.304
36947,2013-05-30,149.874
36948,2013-05-30,9743.958
36949,2013-05-30,461.694
36950,2013-05-30,93.936
36951,2013-05-30,647.988
36952,2013-05-30,1092.27
36953,2013-05-30,647.988
36954,2013-05-30,461.694
36955,2013-05-30,74.508
36956,2013-05-30,4130.982
36957,2013-05-30,158.43
36958,2013-05-30,800.208
36959,2013-05-30,567.89775
36960,2013-05-30,567.89775
36961,2013-05-30,126.336
36962,2013-05-30,400.104
36963,2013-05-30,4291.326
36964,2013-05-30,1807.038
36965,2013-05-30,200.052
36966,2013-05-30,602.346
36967,2013-05-30,164.826
36968,2013-05-30,97.188
36969,2013-05-30,3051.6096
36970,2013-05-30,851.846625
36971,2013-05-30,27.654
36972,2013-05-30,400.104
36973,2013-05-30,851.846625
36974,2013-05-30,4259.233125
36975,2013-05-30,2186.73
36976,2013-05-30,5340.3168
36977,2013-05-30,1204.692
36978,2013-05-30,5102.37
36979,2013-05-30,602.346
36980,2013-05-30,602.346
36981,2013-05-30,55.308
36982,2013-05-30,48.816
36983,2013-05-30,46.968
36984,2013-05-30,1457.82
36985,2013-05-30,97.188
36986,2013-05-30,2186.73
36987,2013-05-30,3011.73
36988,2013-05-30,1619.97
36989,2013-05-30,356.898
36990,2013-05-30,1717.8
36991,2013-05-30,74.508
36992,2013-05-30,202.332
36993,2013-05-30,606.996
36994,2013-05-30,1427.592
36995,2013-05-30,3239.94
36996,2013-05-30,713.796
